OBJECTID,MISCTYPE,COMMENTS,SHAPE_STArea__,SHAPE_STLength__,OBJECTID_1,SHAPE__Area,SHAPE__Length
417,Deck_Porch_Patio,none,,,417,19.34765625,19.4414256285531
418,Deck_Porch_Patio,none,,,418,12.91796875,14.4683216895386
419,Deck_Porch_Patio,none,,,419,14.13671875,16.0697235471572
420,Deck_Porch_Patio,none,,,420,15.6484375,17.5957917200018
421,Deck_Porch_Patio,none,,,421,95.71875,46.8910325476626
422,Deck_Porch_Patio,none,,,422,21.7734375,18.6717411279562
423,Deck_Porch_Patio,none,,,423,17.01171875,16.6138100940953
424,Deck_Porch_Patio,none,,,424,15.92578125,20.5961263766966
425,Deck_Porch_Patio,none,,,425,76.09375,35.0831778271002
426,Deck_Porch_Patio,none,,,426,19.1875,17.5539590249893
427,Deck_Porch_Patio,none,,,427,73.078125,35.4072784033771
428,Deck_Porch_Patio,none,,,428,61.21484375,35.7438725025129
429,Deck_Porch_Patio,none,,,429,30.2265625,21.9940589842193
430,Deck_Porch_Patio,none,,,430,111.75390625,49.3819655375935
431,Deck_Porch_Patio,none,,,431,28.89453125,21.7081148079403
432,Deck_Porch_Patio,none,,,432,32.640625,22.9163201752125
433,Deck_Porch_Patio,none,,,433,54.375,40.5065424921317
434,Deck_Porch_Patio,none,,,434,31.48828125,23.4360151619305
435,Deck_Porch_Patio,none,,,435,27.1640625,22.8531793488582
436,Deck_Porch_Patio,none,,,436,5.46875,10.2125883186248
437,Deck_Porch_Patio,none,,,437,45.96875,30.057442895248
438,Deck_Porch_Patio,none,,,438,144.3359375,94.3238264100045
439,Deck_Porch_Patio,none,,,439,134.50390625,78.5290571276087
440,Deck_Porch_Patio,none,,,440,34.921875,25.5126872305929
441,Deck_Porch_Patio,none,,,441,37.9140625,24.6533700529786
442,Deck_Porch_Patio,none,,,442,35.6484375,23.0556216373274
443,Deck_Porch_Patio,none,,,443,20.58203125,19.5868417046798
444,Deck_Porch_Patio,none,,,444,9.6796875,15.9606510359177
445,Deck_Porch_Patio,none,,,445,15.8125,15.9167267837139
446,Deck_Porch_Patio,none,,,446,35.25,23.7744464219379
447,Deck_Porch_Patio,none,,,447,36.28515625,37.9802611534507
448,Deck_Porch_Patio,none,,,448,19.3671875,29.5505351177746
449,Deck_Porch_Patio,none,,,449,32.8203125,23.7563846634358
450,Deck_Porch_Patio,none,,,450,23.8046875,21.4383433383638
451,Deck_Porch_Patio,none,,,451,35.3515625,23.7918119929781
452,Deck_Porch_Patio,none,,,452,109.09375,43.9004429013427
453,Deck_Porch_Patio,none,,,453,12.72265625,15.4935468725802
454,Deck_Porch_Patio,none,,,454,20.0703125,19.6819363336633
455,Deck_Porch_Patio,none,,,455,42.66796875,26.2423363056639
456,Deck_Porch_Patio,none,,,456,27.8515625,21.1598782799976
457,Deck_Porch_Patio,none,,,457,31.5234375,22.9248222036446
458,Deck_Porch_Patio,none,,,458,51.62109375,31.2363358903169
459,Deck_Porch_Patio,none,,,459,25.625,20.6454239157732
460,Deck_Porch_Patio,none,,,460,27.12890625,21.1262289714454
461,Deck_Porch_Patio,none,,,461,49.59375,27.7924771007842
462,Deck_Porch_Patio,none,,,462,14.12890625,15.0850829583168
463,Deck_Porch_Patio,none,,,463,37.796875,24.5965082504867
464,Deck_Porch_Patio,none,,,464,37.30859375,33.0960017082925
465,Deck_Porch_Patio,none,,,465,62.578125,31.9075151242486
466,Deck_Porch_Patio,none,,,466,73.73828125,50.579076141607
467,Deck_Porch_Patio,none,,,467,11.6484375,15.1801613008939
468,Deck_Porch_Patio,none,,,468,58.34375,45.0739044807295
469,Deck_Porch_Patio,none,,,469,81.73828125,38.8381608052911
470,Deck_Porch_Patio,none,,,470,169.5,81.2462169461103
471,Deck_Porch_Patio,none,,,471,21.1796875,18.4172845940056
472,Deck_Porch_Patio,none,,,472,19.71875,19.0705529958136
473,Deck_Porch_Patio,none,,,473,213.41015625,141.287649717065
474,Deck_Porch_Patio,none,,,474,15.83203125,16.3798502412087
475,Deck_Porch_Patio,none,,,475,38.5234375,25.7209629612628
476,Deck_Porch_Patio,none,,,476,58.33984375,31.0143261446348
477,Deck_Porch_Patio,none,,,477,46.265625,27.209919376447
478,Deck_Porch_Patio,none,,,478,16.9296875,16.5582533610926
479,Deck_Porch_Patio,none,,,479,25.9140625,20.36521753205
480,Deck_Porch_Patio,none,,,480,44.37109375,28.3319693931385
481,Deck_Porch_Patio,none,,,481,51.78515625,29.0864490428455
482,Deck_Porch_Patio,none,,,482,40.42578125,29.2042970551147
483,Deck_Porch_Patio,none,,,483,35.91015625,24.2492738906276
484,Deck_Porch_Patio,none,,,484,46.94140625,27.5499099748665
485,Deck_Porch_Patio,none,,,485,21.8125,19.6365318249795
486,Deck_Porch_Patio,none,,,486,11.1484375,13.4813386324689
487,Deck_Porch_Patio,none,,,487,33.3046875,23.1025265502245
488,Deck_Porch_Patio,none,,,488,55.84765625,38.0002066138994
489,Deck_Porch_Patio,none,,,489,43.35546875,26.4802969137714
490,Deck_Porch_Patio,none,,,490,42.26171875,31.3371457641868
491,Deck_Porch_Patio,none,,,491,20.046875,17.9938049659935
492,Deck_Porch_Patio,none,,,492,26.04296875,20.6440620121237
493,Deck_Porch_Patio,none,,,493,9.41796875,12.3048648673872
494,Deck_Porch_Patio,none,,,494,90.03125,49.4402338472416
495,Deck_Porch_Patio,none,,,495,15.87890625,17.6561847351575
496,Deck_Porch_Patio,none,,,496,84.3828125,37.1229319295743
497,Deck_Porch_Patio,none,,,497,26.3984375,28.403589592272
498,Deck_Porch_Patio,none,,,498,65.390625,35.2624733547914
499,Deck_Porch_Patio,none,,,499,71.421875,57.1894465315909
500,Deck_Porch_Patio,none,,,500,24.8125,20.1313102408569
501,Deck_Porch_Patio,none,,,501,16.24609375,17.8007504743617
502,Deck_Porch_Patio,none,,,502,24.84375,25.9516765018083
503,Deck_Porch_Patio,none,,,503,34.67578125,23.9271800389137
504,Deck_Porch_Patio,none,,,504,34.88671875,23.7624969952978
505,Deck_Porch_Patio,none,,,505,25.78515625,22.2552542004363
506,Deck_Porch_Patio,none,,,506,9.9609375,12.7713077628008
507,Deck_Porch_Patio,none,,,507,19.828125,17.9265830353552
508,Deck_Porch_Patio,none,,,508,102.140625,51.163670409214
509,Deck_Porch_Patio,none,,,509,69.7265625,36.2693075733165
510,Deck_Porch_Patio,none,,,510,15.2265625,15.8492542775925
511,Deck_Porch_Patio,none,,,511,21.37109375,19.7917800495213
512,Deck_Porch_Patio,none,,,512,16.93359375,17.0032284752335
513,Deck_Porch_Patio,none,,,513,22.7890625,17.4535800042203
514,Deck_Porch_Patio,none,,,514,35.1875,35.1498353581997
515,Deck_Porch_Patio,none,,,515,72.34765625,35.7079110565714
516,Deck_Porch_Patio,none,,,516,36.01953125,24.0783504604512
517,Deck_Porch_Patio,none,,,517,59.60546875,38.0068837814405
518,Deck_Porch_Patio,none,,,518,29.2109375,21.7235244479253
519,Deck_Porch_Patio,none,,,519,59.00390625,39.4352417851408
520,Deck_Porch_Patio,none,,,520,27.11328125,20.8713240752047
521,Deck_Porch_Patio,none,,,521,36.9140625,26.2627067806615
522,,none,,,522,26.48046875,20.2302810895812
523,Deck_Porch_Patio,none,,,523,26.21484375,20.4969426023323
524,Deck_Porch_Patio,none,,,524,23.359375,19.2431169559192
525,Building Canopy,none,,,525,179.30078125,49.8456539233815
526,Deck_Porch_Patio,none,,,526,17.4609375,17.2003397550513
527,Deck_Porch_Patio,none,,,527,36.3671875,24.1295097463773
528,Deck_Porch_Patio,none,,,528,146.78125,50.0619251812314
529,Deck_Porch_Patio,none,,,529,91.8984375,49.6493289554431
530,Deck_Porch_Patio,none,,,530,25.875,20.3824534310527
531,Deck_Porch_Patio,none,,,531,44.484375,28.4850378783968
532,Deck_Porch_Patio,none,,,532,44.36328125,44.5758335548037
533,Deck_Porch_Patio,none,,,533,55.45703125,30.1799517217829
534,Deck_Porch_Patio,none,,,534,54.63671875,31.1520638799268
535,Deck_Porch_Patio,none,,,535,75.83203125,36.2199856785231
536,Deck_Porch_Patio,none,,,536,54.0703125,36.7362676049866
537,Deck_Porch_Patio,none,,,537,52.859375,29.1328590804056
538,Deck_Porch_Patio,none,,,538,16.875,16.4411381049083
539,Deck_Porch_Patio,none,,,539,19.1875,21.8677388400337
540,Deck_Porch_Patio,none,,,540,38.65625,25.91822347899
541,Deck_Porch_Patio,none,,,541,79.56640625,41.0202013310056
542,Deck_Porch_Patio,none,,,542,40.921875,25.5602557788892
543,Deck_Porch_Patio,none,,,543,26.9375,22.3263660794536
544,Deck_Porch_Patio,none,,,544,43.5234375,30.0262261149364
545,Deck_Porch_Patio,none,,,545,31.25390625,22.6484927065948
546,Deck_Porch_Patio,none,,,546,29.9921875,22.6804325962058
547,Deck_Porch_Patio,none,,,547,69.703125,36.4062866743827
548,Deck_Porch_Patio,none,,,548,21.875,18.8747564936924
549,Deck_Porch_Patio,none,,,549,50.5703125,28.6034454777251
550,Deck_Porch_Patio,none,,,550,17.421875,16.9440024918839
551,Deck_Porch_Patio,none,,,551,30.3203125,22.0898989565747
552,Deck_Porch_Patio,none,,,552,95.48828125,47.2440534669009
553,Deck_Porch_Patio,none,,,553,38.1328125,28.0819365891325
554,Deck_Porch_Patio,none,,,554,28.6796875,22.4565553928782
555,Deck_Porch_Patio,none,,,555,32.234375,22.8040429618544
556,Deck_Porch_Patio,none,,,556,17.375,16.6968972728415
557,Deck_Porch_Patio,none,,,557,16.44140625,16.2535416339453
558,Deck_Porch_Patio,none,,,558,17.92578125,16.9548056506638
559,Deck_Porch_Patio,none,,,559,10.71875,14.0542424505328
560,Deck_Porch_Patio,none,,,560,23.8203125,22.7074967926912
561,Deck_Porch_Patio,none,,,561,132.484375,75.0929063662327
562,Deck_Porch_Patio,none,,,562,56.44140625,31.0286413073594
563,Deck_Porch_Patio,none,,,563,134.7734375,71.4478664256961
564,Deck_Porch_Patio,none,,,564,26.90625,22.0632848156523
565,Deck_Porch_Patio,none,,,565,25.85546875,21.0713462295254
566,Deck_Porch_Patio,none,,,566,10.71875,15.4908026585449
567,Deck_Porch_Patio,none,,,567,13.53515625,14.7376962060892
568,Deck_Porch_Patio,none,,,568,129.14453125,52.6656954690973
569,Deck_Porch_Patio,none,,,569,9.24609375,26.5993019608936
570,Deck_Porch_Patio,none,,,570,12.26953125,14.8111631040978
571,Deck_Porch_Patio,none,,,571,29.62109375,21.7704256294899
572,Deck_Porch_Patio,none,,,572,30.4140625,22.9478803084667
573,Deck_Porch_Patio,none,,,573,587.625,236.91624268703
574,Deck_Porch_Patio,none,,,574,31.83984375,21.8724057702359
575,Deck_Porch_Patio,none,,,575,9.74609375,12.6725155265873
576,Deck_Porch_Patio,none,,,576,28.14453125,21.2859714934862
577,Deck_Porch_Patio,none,,,577,7.45703125,11.8647123053927
578,Building Canopy,none,,,578,18.0078125,17.2877186002875
579,Deck_Porch_Patio,none,,,579,72.171875,35.4451235077277
580,Deck_Porch_Patio,none,,,580,100.6875,56.155561500832
581,Deck_Porch_Patio,none,,,581,33.25390625,29.4583511766123
582,Deck_Porch_Patio,none,,,582,24.671875,19.8808419974248
583,Deck_Porch_Patio,none,,,583,14.09765625,15.9447464738135
584,Deck_Porch_Patio,none,,,584,37.4296875,24.5545353682802
585,Deck_Porch_Patio,none,,,585,29.33203125,21.7853306452347
586,Deck_Porch_Patio,none,,,586,38.30078125,28.2496363548068
587,Deck_Porch_Patio,none,,,587,6.7109375,13.1561387034385
588,Deck_Porch_Patio,none,,,588,64.171875,46.3541104951288
589,Deck_Porch_Patio,none,,,589,86.3125,46.0629179567277
590,Deck_Porch_Patio,none,,,590,1291.9921875,468.821393600438
591,Deck_Porch_Patio,none,,,591,33.4296875,23.265442008682
592,Deck_Porch_Patio,none,,,592,41.34375,27.6153726464338
593,Deck_Porch_Patio,none,,,593,73.9609375,46.3360260474677
594,Deck_Porch_Patio,none,,,594,41.1796875,26.1373140633553
595,Deck_Porch_Patio,none,,,595,21.8125,19.175933261843
596,Deck_Porch_Patio,none,,,596,15.58203125,20.1429374729644
597,Deck_Porch_Patio,none,,,597,26.71875,20.7430807698367
598,Deck_Porch_Patio,none,,,598,11.984375,14.0246563108325
599,Deck_Porch_Patio,none,,,599,53.87109375,28.8834346627027
600,Deck_Porch_Patio,none,,,600,7.6015625,12.1789680122114
601,Deck_Porch_Patio,none,,,601,35.13671875,24.4695251106115
602,Deck_Porch_Patio,none,,,602,17.2578125,16.7647184047098
603,Deck_Porch_Patio,none,,,603,78.90625,36.4662010248699
604,Building Canopy,none,,,604,15.3515625,16.0674471349496
605,Deck_Porch_Patio,none,,,605,2.99609375,7.06962751814163
606,Deck_Porch_Patio,none,,,606,59.30078125,38.908923490456
607,Deck_Porch_Patio,none,,,607,14.53125,15.3028468773518
608,Deck_Porch_Patio,none,,,608,8.6640625,16.405703858879
609,Deck_Porch_Patio,none,,,609,41.29296875,29.4299804682663
610,Deck_Porch_Patio,none,,,610,59.28125,39.5246908963772
611,Deck_Porch_Patio,none,,,611,29.5,21.7382841791485
612,Deck_Porch_Patio,none,,,612,31.7890625,22.7848462256175
613,Deck_Porch_Patio,none,,,613,13.8125,16.5647272706921
614,Deck_Porch_Patio,none,,,614,31.796875,23.5589927562986
615,Deck_Porch_Patio,none,,,615,24.09765625,19.9390688083725
616,Deck_Porch_Patio,none,,,616,18.07421875,17.009589069045
617,Deck_Porch_Patio,none,,,617,40.546875,26.4628888572945
618,Deck_Porch_Patio,none,,,618,18.8125,17.371657779212
619,Deck_Porch_Patio,none,,,619,14.93359375,15.4562110332519
620,Deck_Porch_Patio,none,,,620,58,30.8153100602855
621,Deck_Porch_Patio,none,,,621,36.453125,26.4096098647402
622,Deck_Porch_Patio,none,,,622,37.88671875,28.7453102005731
623,Deck_Porch_Patio,none,,,623,52.9140625,38.2686427083429
624,Deck_Porch_Patio,none,,,624,24.61328125,19.9258347264852
625,Deck_Porch_Patio,none,,,625,28.7109375,24.6636543050798
626,Deck_Porch_Patio,none,,,626,24.04296875,19.6126522073717
627,Deck_Porch_Patio,none,,,627,26.8671875,23.1165496104803
628,Deck_Porch_Patio,none,,,628,21.3046875,18.652233685475
629,Deck_Porch_Patio,none,,,629,23.66796875,19.4637035307049
630,Deck_Porch_Patio,none,,,630,20.16015625,18.3915771009366
631,Deck_Porch_Patio,none,,,631,19.94921875,18.816301851359
632,Deck_Porch_Patio,none,,,632,50.1015625,30.9690266130799
633,Deck_Porch_Patio,none,,,633,8.109375,11.4372463923928
634,Deck_Porch_Patio,none,,,634,23.6875,19.4711253036465
635,Deck_Porch_Patio,none,,,635,23.94140625,19.8371955632356
636,Deck_Porch_Patio,none,,,636,15.01171875,16.2033791986343
637,Deck_Porch_Patio,none,,,637,28.2421875,21.3353013267773
638,Deck_Porch_Patio,none,,,638,25.953125,23.2959772986258
639,Deck_Porch_Patio,none,,,639,14.75,15.8268671054742
640,Deck_Porch_Patio,none,,,640,29.44140625,27.1710640101673
641,Deck_Porch_Patio,none,,,641,35.33203125,24.0443515878451
642,Deck_Porch_Patio,none,,,642,50.02734375,28.293941600848
643,Deck_Porch_Patio,none,,,643,17.515625,16.789650922772
644,Deck_Porch_Patio,none,,,644,81.65625,36.1964799361792
645,Deck_Porch_Patio,none,,,645,20.52734375,21.8019900564559
646,Deck_Porch_Patio,none,,,646,10.38671875,16.4050461258022
647,Deck_Porch_Patio,none,,,647,14.03125,16.7397998274961
648,Deck_Porch_Patio,none,,,648,50.9453125,29.0431297801017
649,Deck_Porch_Patio,none,,,649,21.0703125,18.4626370557988
650,Deck_Porch_Patio,none,,,650,35.2421875,25.7197745307053
651,Deck_Porch_Patio,none,,,651,17.1328125,16.6072131135935
652,Deck_Porch_Patio,none,,,652,73.47265625,38.304681456279
653,Deck_Porch_Patio,none,,,653,43.17578125,26.6801326212059
654,Deck_Porch_Patio,none,,,654,162.734375,68.4059691149116
655,Deck_Porch_Patio,none,,,655,25.40234375,23.2664814720859
656,Deck_Porch_Patio,none,,,656,9.26171875,12.4721222380116
657,Deck_Porch_Patio,none,,,657,13.69921875,15.3435140125338
658,Deck_Porch_Patio,none,,,658,49.02734375,31.8807274314449
659,Deck_Porch_Patio,none,,,659,23.94921875,19.6866576336195
660,Deck_Porch_Patio,none,,,660,40.31640625,25.9480947923941
661,Deck_Porch_Patio,none,,,661,17.06640625,16.9049465246464
662,Deck_Porch_Patio,none,,,662,50.54296875,28.6871337628636
663,Deck_Porch_Patio,none,,,663,9.09375,13.626746750283
664,Deck_Porch_Patio,none,,,664,46.421875,27.3321821361195
665,Deck_Porch_Patio,none,,,665,59.48046875,50.626964051119
666,Deck_Porch_Patio,none,,,666,23.5703125,20.7258221488887
667,Deck_Porch_Patio,none,,,667,41.8203125,27.3589102602594
668,Deck_Porch_Patio,none,,,668,19.2734375,18.0018715460533
669,Deck_Porch_Patio,none,,,669,41.66796875,27.6219152857639
670,Deck_Porch_Patio,none,,,670,8.203125,12.1859622706807
671,Deck_Porch_Patio,none,,,671,8.6875,14.6467183238258
672,Deck_Porch_Patio,none,,,672,14.73828125,15.7238170046851
673,Deck_Porch_Patio,none,,,673,28.11328125,21.2350585174404
674,Deck_Porch_Patio,none,,,674,28.625,21.5136396008459
675,Deck_Porch_Patio,none,,,675,59.015625,30.1336507430178
676,Deck_Porch_Patio,none,,,676,72.96484375,34.4157537449541
677,Deck_Porch_Patio,none,,,677,85.71875,39.266631578643
678,Deck_Porch_Patio,none,,,678,20.01953125,17.9000442899398
679,Deck_Porch_Patio,none,,,679,17.765625,16.9331356110818
680,Deck_Porch_Patio,none,,,680,46.92578125,41.8751377418628
681,Deck_Porch_Patio,none,,,681,26.74609375,21.874617665234
682,Deck_Porch_Patio,none,,,682,14.421875,15.9434135629907
683,Deck_Porch_Patio,none,,,683,37.94921875,28.8385722814361
684,Deck_Porch_Patio,none,,,684,102.05859375,53.5722342530048
685,Deck_Porch_Patio,none,,,685,18.2578125,18.6811751322174
686,Deck_Porch_Patio,none,,,686,45.58203125,27.0140696198994
687,Deck_Porch_Patio,none,,,687,42.61328125,26.3253799998251
688,Deck_Porch_Patio,none,,,688,19.06640625,17.4965908262268
689,Deck_Porch_Patio,none,,,689,22.6875,17.0746573275478
690,Deck_Porch_Patio,none,,,690,29.16796875,23.8180540426808
691,Deck_Porch_Patio,none,,,691,19.5546875,17.721567585131
692,Building Canopy,none,,,692,409.2109375,166.724400340788
693,Deck_Porch_Patio,none,,,693,20.4765625,19.9276573721816
694,Deck_Porch_Patio,none,,,694,19.4765625,19.5817545218038
695,Deck_Porch_Patio,none,,,695,35.8515625,24.0039349328594
696,Deck_Porch_Patio,none,,,696,25.65625,21.4838567911017
697,Deck_Porch_Patio,none,,,697,7.9140625,11.2438093378222
698,Deck_Porch_Patio,none,,,698,12.29296875,14.1162356435902
699,Deck_Porch_Patio,none,,,699,78.984375,41.1177188952799
700,Deck_Porch_Patio,none,,,700,74.1640625,39.5344118047334
701,Deck_Porch_Patio,none,,,701,61.92578125,33.566872734669
702,Deck_Porch_Patio,none,,,702,11.89453125,18.0776159807199
703,Deck_Porch_Patio,none,,,703,260.26171875,161.960725899374
704,Deck_Porch_Patio,none,,,704,54.5234375,29.5434455122706
705,Deck_Porch_Patio,none,,,705,3.625,7.72242139512515
706,Deck_Porch_Patio,none,,,706,249.8515625,134.065920345097
707,Deck_Porch_Patio,none,,,707,48.41015625,28.4034068976264
708,Deck_Porch_Patio,none,,,708,40.2578125,27.5471721462674
709,Deck_Porch_Patio,none,,,709,30.07421875,22.6900143078327
710,Deck_Porch_Patio,none,,,710,50.53515625,33.3723891345192
711,Deck_Porch_Patio,none,,,711,5.2109375,11.3746563519904
712,Deck_Porch_Patio,none,,,712,18.8515625,21.5619671971464
713,Deck_Porch_Patio,none,,,713,23.92578125,19.5888102144879
714,Deck_Porch_Patio,none,,,714,28.18359375,21.5207563857964
715,Deck_Porch_Patio,none,,,715,38.328125,24.7638281699229
716,Deck_Porch_Patio,none,,,716,28.14453125,24.1036023034197
717,Deck_Porch_Patio,none,,,717,15.9609375,16.3546832915844
718,Deck_Porch_Patio,none,,,718,29.1796875,21.6794635747915
719,Deck_Porch_Patio,none,,,719,40.77734375,26.3774444426267
720,Deck_Porch_Patio,none,,,720,69.1328125,33.603117851509
721,Deck_Porch_Patio,none,,,721,45.07421875,29.039498088737
722,Deck_Porch_Patio,none,,,722,49.6640625,29.0334792545623
723,Deck_Porch_Patio,none,,,723,25.9296875,32.778685025079
724,Deck_Porch_Patio,none,,,724,56.99609375,30.5762263739016
725,Deck_Porch_Patio,none,,,725,32.5703125,22.8885204328761
726,Deck_Porch_Patio,none,,,726,35.18359375,23.7437170665296
727,Deck_Porch_Patio,none,,,727,38.66015625,48.7911524364423
728,Deck_Porch_Patio,none,,,728,37.640625,24.5427401373989
729,Deck_Porch_Patio,none,,,729,28.4375,27.0090302471477
730,Deck_Porch_Patio,none,,,730,25.55859375,20.4704965456616
731,Deck_Porch_Patio,none,,,731,32.1171875,23.0426959117317
732,Deck_Porch_Patio,none,,,732,17.88671875,16.9821408387056
733,Deck_Porch_Patio,none,,,733,32.43359375,22.78745151886
734,Deck_Porch_Patio,none,,,734,39.05078125,25.0286374177409
735,Deck_Porch_Patio,none,,,735,20.5546875,19.8389907671035
736,Deck_Porch_Patio,none,,,736,43.82421875,27.6736821268249
737,Deck_Porch_Patio,none,,,737,15.7734375,19.7730672093975
738,Deck_Porch_Patio,none,,,738,49.73046875,29.8707691459567
739,Deck_Porch_Patio,none,,,739,40.40625,25.9426591005442
740,Deck_Porch_Patio,none,,,740,29.0078125,21.5751822830877
741,Deck_Porch_Patio,none,,,741,89.47265625,39.297953017186
742,Deck_Porch_Patio,none,,,742,66.171875,43.3267274701286
743,Deck_Porch_Patio,none,,,743,36.3828125,24.4878215099173
744,Deck_Porch_Patio,none,,,744,174.5234375,87.9612300747571
745,Deck_Porch_Patio,none,,,745,21.87109375,19.2601174856527
746,Deck_Porch_Patio,none,,,746,7.9296875,15.1999193464395
747,Deck_Porch_Patio,none,,,747,26.1640625,20.5000115187886
748,Deck_Porch_Patio,none,,,748,44.88671875,29.2273114464001
749,Deck_Porch_Patio,none,,,749,16.77734375,17.9594994719866
750,Deck_Porch_Patio,none,,,750,16.48046875,16.3242324101889
751,Deck_Porch_Patio,none,,,751,35.8828125,23.9597362828454
752,Deck_Porch_Patio,none,,,752,91.8046875,64.0425881919994
753,Deck_Porch_Patio,none,,,753,31.33984375,22.9584218118711
754,Deck_Porch_Patio,none,,,754,20.15625,19.1123757025271
755,Deck_Porch_Patio,none,,,755,155.11328125,54.7065487083607
756,Deck_Porch_Patio,none,,,756,57.58203125,33.0429740214704
